13.593601	41.202301	13.658190500000002	41.202301	13.658190500000002	41.2668905	13.593601	41.2668905
13.659201	41.19230099999999	13.723790500000002	41.19230099999999	13.723790500000002	41.2568905	13.659201	41.2568905
13.724801	41.160000999999994	13.789390500000001	41.160000999999994	13.789390500000001	41.2245905	13.724801	41.2245905
13.790401	41.106901	13.854990500000001	41.106901	13.854990500000001	41.171490500000004	13.790401	41.171490500000004
13.856001	41.055301	13.920590500000001	41.055301	13.920590500000001	41.119890500000004	13.856001	41.119890500000004
13.853000999999999	40.989701	13.917590500000001	40.989701	13.917590500000001	41.0542905	13.853000999999999	41.0542905
13.919501	40.958400999999995	13.984090500000002	40.958400999999995	13.984090500000002	41.0229905	13.919501	41.0229905
13.949800999999999	40.892801	14.014390500000001	40.892801	14.014390500000001	40.9573905	13.949800999999999	40.9573905
13.997101	40.827200999999995	14.061690500000003	40.827200999999995	14.061690500000003	40.8917905	13.997101	40.8917905
13.883200999999998	40.741600999999996	13.9477905	40.741600999999996	13.9477905	40.8061905	13.883200999999998	40.8061905
13.817601	40.741600999999996	13.882190500000002	40.741600999999996	13.882190500000002	40.8061905	13.817601	40.8061905
13.949800999999999	40.751601	14.014390500000001	40.751601	14.014390500000001	40.816190500000005	13.949800999999999	40.816190500000005
13.969001	40.682001	14.033590500000003	40.682001	14.033590500000003	40.7465905	13.969001	40.7465905
14.034600999999999	40.748701	14.0991905	40.748701	14.0991905	40.8132905	14.034600999999999	40.8132905
14.100200999999998	40.777401	14.1647905	40.777401	14.1647905	40.8419905	14.100200999999998	40.8419905
14.167000999999999	40.755001	14.231590500000001	40.755001	14.231590500000001	40.819590500000004	14.167000999999999	40.819590500000004
14.235600999999999	40.756901	14.300190500000001	40.756901	14.300190500000001	40.8214905	14.235600999999999	40.8214905
14.331301	40.744201	14.395890500000002	40.744201	14.395890500000002	40.8087905	14.331301	40.8087905
14.421301	40.690001	14.485890500000002	40.690001	14.485890500000002	40.754590500000006	14.421301	40.754590500000006
14.3567095	40.62270099999999	14.421299000000001	40.62270099999999	14.421299000000001	40.687290499999996	14.3567095	40.687290499999996
14.289617999999997	40.59040524999999	14.3542075	40.59040524999999	14.3542075	40.65499474999999	14.289617999999997	40.65499474999999
14.191400999999999	40.521201	14.255990500000001	40.521201	14.255990500000001	40.5857905	14.191400999999999	40.5857905
14.110000999999999	40.615001	14.1745905	40.615001	14.1745905	40.6795905	14.110000999999999	40.6795905
14.261001	40.521201	14.325590500000002	40.521201	14.325590500000002	40.5857905	14.261001	40.5857905
14.336601	40.522301	14.401190500000002	40.522301	14.401190500000002	40.5868905	14.336601	40.5868905
14.402201	40.554601	14.466790500000002	40.554601	14.466790500000002	40.6191905	14.402201	40.6191905
14.467801000000001	40.589600999999995	14.532390500000004	40.589600999999995	14.532390500000004	40.6541905	14.467801000000001	40.6541905
14.533401	40.579601	14.597990500000002	40.579601	14.597990500000002	40.6441905	14.533401	40.6441905
14.599001	40.601901	14.663590500000002	40.601901	14.663590500000002	40.6664905	14.599001	40.6664905
14.664501000000001	40.601901	14.729090500000003	40.601901	14.729090500000003	40.6664905	14.664501000000001	40.6664905
14.730101	40.62420099999999	14.794690500000002	40.62420099999999	14.794690500000002	40.688790499999996	14.730101	40.688790499999996
14.800700999999998	40.581900999999995	14.8652905	40.581900999999995	14.8652905	40.6464905	14.800700999999998	40.6464905
14.849801	40.516301	14.914390500000001	40.516301	14.914390500000001	40.5808905	14.849801	40.5808905
14.892900999999998	40.450700999999995	14.9574905	40.450700999999995	14.9574905	40.5152905	14.892900999999998	40.5152905
14.925100999999998	40.385101	14.9896905	40.385101	14.9896905	40.4496905	14.925100999999998	40.4496905
14.920100999999999	40.319501	14.984690500000001	40.319501	14.984690500000001	40.384090500000006	14.920100999999999	40.384090500000006
14.877901	40.25390099999999	14.942490500000002	40.25390099999999	14.942490500000002	40.318490499999996	14.877901	40.318490499999996
13.525001	41.130001	13.589590500000002	41.130001	13.589590500000002	41.194590500000004	13.525001	41.194590500000004
